job_title,company,location,detected_job_role,skill_match_percentage,matched_skills,role_skill_gaps,exact_role_match,final_precise_score,redirect_url,latitude,longitude,company_address
Senior Manufacturing Engineer,"CIRCOR International, Inc.","Coimbatore, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5819622109?se=OO_RYXSc8RGqn_jkSy3S8Q&utm_medium=api&utm_source=10d03a1b&v=FDAB7C172415B5AB0F66E9BFE2950149E0E9E847,11.017171,77.100203,"India, Tamil Nadu, Coimbatore"
Adv Engineer QE II,Invesco,"Hyderabad, Telangana",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5785770983?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=DC0013D553E8F3F7254DD6155F522B2F5C823532,17.40275,78.50806,"India, Telangana, Hyderabad"
Apprenticeship – Technical Support,Kyndryl,"Hyderabad, Telangana",IT Support,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5837138819?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=BFE4206F48A49C457BCDCDABA513CB22C63F0EFA,17.40275,78.50806,"India, Telangana, Hyderabad"
Business Development Executive,System Soft Technologies,"Hyderabad, Telangana",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5823897279?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=DEDC0CCB611248193F2EAD112354A1E8D3E0EA59,17.40275,78.50806,"India, Telangana, Hyderabad"
Business Development Manager,Godrej & Boyce Mfg. Co. Ltd.,"Hyderabad, Telangana",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5818524436?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=4B35C4C91F1722930332C9ABFDA8110AF14053F7,17.40275,78.50806,"India, Telangana, Hyderabad"
Chartered Accountant,Skyroot Aerospace,"Hyderabad, Telangana",Finance / Accounting,0.0,,"excel, accounting, documentation",False,0.0,https://www.adzuna.in/land/ad/5836624132?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=A2B5D11EF7651432513D2FD57363C6982253C096,17.40275,78.50806,"India, Telangana, Hyderabad"
Civil Design Engineer,PVinsight Inc.,"Hyderabad, Telangana",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5822659987?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=678EF886B7D5AE02741BA3659D661FB82E5B32CD,17.40275,78.50806,"India, Telangana, Hyderabad"
Executive Assistant,Sales Co Asia,"Hyderabad, Telangana",Administration,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5836624188?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=AFD30F23AC10013DEC878F624B1E3DE76C3BE9FE,17.40275,78.50806,"India, Telangana, Hyderabad"
Exercise Science Lecturer,Curefit,"Hyderabad, Telangana",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/land/ad/5836624046?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=B3D26A587DA4E6D4BE40ACB658B4EE90B9C8769B,17.40275,78.50806,"India, Telangana, Hyderabad"
RTL Design Engineer,ACL Digital,"Hyderabad, Telangana",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5289679800?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=D575E01C62CA85F7F695E4805CB1F0CECC86187D,17.40275,78.50806,"India, Telangana, Hyderabad"
Regional Sales Manager – B2B Cosmetic Ingredients,Flychem,"Hyderabad, Telangana",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5836624536?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=0ABC18A8E97720044CC846C206358C8E207B2D9A,17.40275,78.50806,"India, Telangana, Hyderabad"
Sales Engineer,Metal Power Analytical Pvt. Ltd.,"Hyderabad, Telangana",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5823898456?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=FA0A65E7523B96A666BB6868BCDF700033BC3D2A,17.40275,78.50806,"India, Telangana, Hyderabad"
Sales and Business Development Manager,People Tech Group Inc,"Hyderabad, Telangana",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5823898801?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=038A6819EBAD5580ED099DCF5912D98390188F58,17.40275,78.50806,"India, Telangana, Hyderabad"
Senior Design Engineer,Puzzolana India,"Hyderabad, Telangana",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5834573230?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=ED48224812E1CFD4F87E7DBFED66A354AABF1256,17.40275,78.50806,"India, Telangana, Hyderabad"
Senior Graphic Designer,SUVARCHALA ADVERTISERS,"Hyderabad, Telangana",Graphic Designer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5707858962?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=33033F462CAD12AC51F455D8EDD3E9560D936EFD,17.40275,78.50806,"India, Telangana, Hyderabad"
Sr. Design Engineer - PPRTL / Prime Power,ACL Digital,"Hyderabad, Telangana",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5161234153?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=E6F67D7FBF13872D1D58CFECE11B3A3A47684018,17.40275,78.50806,"India, Telangana, Hyderabad"
Accounts Payable Specialist,Xeinadin,"Kochi, Ernakulam",Finance / Accounting,0.0,,"excel, accounting, documentation",False,0.0,https://www.adzuna.in/land/ad/5831965604?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=F701B42B81C9B68BCDF5545F60E88510536A7429,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Business Development Executive,"Nexgen, Inc","Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5848119672?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=A98DF6BEA0C7F9ABB382DBD71784F03D75F18993,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Business Development Executive — Software Sales,Zartek Technologies,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5841755331?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=A0A6D42F0ECCFA6F20E23DA2B3AF702231F02E6E,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Business Development Manager,Lascade,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5801399603?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=A7830ED3E6EAC5CB3A093414618E426F4DD3AB75,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Business Development Manager,EduVerifi | Credential & Identity Verification,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5847658421?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=20F25CAC1EFA706FFCC11CAB57399F980D6AEEAA,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Business Development Manager - Partnership Management,PFEC Global,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5836622631?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=964E05E0DBCB7BA8B4F551D506CEA838C1CEDB3D,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Business Development Manager- BFSI,Iron Mountain,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5818524880?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=C45AFBE92BD479B347497F71C5D7F908DB78445D,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Customer Support Executive,KeyValue,"Kochi, Ernakulam",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5818747367?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=2D63A91DE2CE70E7C027BB322EC9A9D813ACEFDB,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Graphic Designer,Fragomen,"Kochi, Ernakulam",Graphic Designer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5818746191?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=2C308F8614CB3EA9DDB2C0D615647C950BE4DF85,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Presales Manager,ThoughtFocus,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5846664249?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=9F61B910480E929F761FBA877932688617EBB42F,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Sales Account Executive,SalesOne,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5838133970?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=6067A076074EA11ECB223D597E66993AA9F4459C,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Sales Executive,Policybazaar.com,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5823897839?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=1AC96372C87F646868DCCFC1F554FEFA7F181E54,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Sales Manager - Team Leader,TekPillar®,"Kochi, Ernakulam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5834649711?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=0FA4EE916615A8BDFBF5C0DA397A41271933677C,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Senior Accountant – GCC Operations,I Know A Guy,"Kochi, Ernakulam",Finance / Accounting,0.0,,"excel, accounting, documentation",False,0.0,https://www.adzuna.in/land/ad/5841754967?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=C52B2D943FA087FD1E1530ABBEB1D1594BAD2F5E,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Senior Trainer (Customer Service ),Policybazaar.com,"Kochi, Ernakulam",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5819621541?se=RBaWb3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=23DA62105284232424949B25894223FEEC895558,9.98011,76.24637,"India, Kerala, Ernakulam, Kochi"
Business Development Executive,ZIZA Build,"Kollam, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/4980579429?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
Business Development Executive - Gold Loan| Kollam,CSB Bank,"Kollam, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5442626195?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
Business Development Manager,AIDAN GLOBAL,"Kollam, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5845682596?se=_Dl4dXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=A145AAE99693BCA7E726BEA46C78C6AFB1E09E71,9.01303,76.6143,"India, Kerala, Kollam"
Business Development Manager,MP Dominic & Co,"Kollam, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5829888528?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
Data Entry Operator,,"Kollam, Kerala",Administration,0.0,,,False,0.0,https://www.adzuna.in/details/5701147861?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
Gulf Recruiter - Kerala,2coms,"Kollam, Kerala",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5814178773?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
International Recruiter - Kollam,2coms,"Kollam, Kerala",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5842393129?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
Staff Nurse,,"Kollam, Kerala",Nurse,0.0,,"patient care, nursing, communication",False,0.0,https://www.adzuna.in/details/4686700219?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
Web Developer (HTML or CSS),,"Kollam, Kerala",Software Developer,0.0,,"git, python, javascript, testing",False,0.0,https://www.adzuna.in/details/4686702077?utm_medium=api&utm_source=10d03a1b,9.01303,76.6143,"India, Kerala, Kollam"
stores sales manager,Bethliving lifestyle Private limited,"Kottarakara, Kollam",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5464864591?utm_medium=api&utm_source=10d03a1b,8.99729,76.85025,"India, Kerala, Kollam, Kottarakara"
Accounts Executive,,"Kozhikode, Kerala",Finance / Accounting,0.0,,"excel, accounting, documentation",False,0.0,https://www.adzuna.in/details/4686701177?utm_medium=api&utm_source=10d03a1b,11.16223,75.81366,"India, Kerala, Kozhikode"
Field Marketing Executive,Zenfident HR Solutions,"Kozhikode, Kerala",Marketing Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5712485236?utm_medium=api&utm_source=10d03a1b,,,"India, Kerala, Kozhikode"
German Faculty,Lanstitut,"Kozhikode, Kerala",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/details/5612505671?utm_medium=api&utm_source=10d03a1b,11.16223,75.81366,"India, Kerala, Kozhikode"
Graphic Designer,Sidmec Technologies,"Kozhikode, Kerala",Graphic Designer,0.0,,,False,0.0,https://www.adzuna.in/details/5645814085?utm_medium=api&utm_source=10d03a1b,11.16223,75.81366,"India, Kerala, Kozhikode"
HR Executive,Hirestar job Bank,"Kozhikode, Kerala",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5686790249?utm_medium=api&utm_source=10d03a1b,,,"India, Kerala, Kozhikode"
HR MANAGER,Seintiv,"Kozhikode, Kerala",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/3436021900?utm_medium=api&utm_source=10d03a1b,,,"India, Kerala, Kozhikode"
Registered Nurse,A-Class Marble India Pvt. Ltd.,"Kozhikode, Kerala",Nurse,0.0,,"patient care, nursing, communication",False,0.0,https://www.adzuna.in/land/ad/5830417651?se=bLSAc3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=72CF0E1CEE65CFC30DC348D65F8FDEB9DF5F4BAE,11.16223,75.81366,"India, Kerala, Kozhikode"
Sales Executive,MECHON INTERNATIONAL,"Kozhikode, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5848119755?se=bLSAc3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=8BC3977485D3E4BC2C799E90083352889116D7EB,11.16223,75.81366,"India, Kerala, Kozhikode"
Sales Officer,Property Hub kozhikode,"Kozhikode, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5798755422?se=bLSAc3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=28995E0F455E736F4707AFD48288C4E323BD8518,11.16223,75.81366,"India, Kerala, Kozhikode"
Senior Business Development,Veloris Global,"Kozhikode, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5822232697?se=bLSAc3Sc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=DB3EC1229A96A10844EF74680259C37C7260778C,11.16223,75.81366,"India, Kerala, Kozhikode"
Senior Test Engineer-Test Lead,Coddle Technologies,"Kozhikode, Kerala",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/3304263795?utm_medium=api&utm_source=10d03a1b,,,"India, Kerala, Kozhikode"
Software Engineer (Backend-Java),retailcloud,"Koyilandi, Kozhikode",Software Developer,0.0,,"git, python, javascript, testing",False,0.0,https://www.adzuna.in/details/5829382505?utm_medium=api&utm_source=10d03a1b,11.21355,75.817,"India, Kerala, Kozhikode, Koyilandi"
Software QA Engineer I,Blackhawk Network,"Kozhikode, Kerala",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/4504412615?utm_medium=api&utm_source=10d03a1b,11.16223,75.81366,"India, Kerala, Kozhikode"
Sr. Business Development Executive - Gold Loan| Kozhikode,CSB Bank,"Kozhikode, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5533765171?utm_medium=api&utm_source=10d03a1b,11.16223,75.81366,"India, Kerala, Kozhikode"
Sr. PHP Backend Developer,Hexwhale,"Kozhikode, Kerala",Software Developer,0.0,,"git, python, javascript, testing",False,0.0,https://www.adzuna.in/details/2625145643?utm_medium=api&utm_source=10d03a1b,11.16223,75.81366,"India, Kerala, Kozhikode"
Talent Acquisition & HR Intern (Paid),Blend-ed,"Koyilandi, Kozhikode",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5840603050?utm_medium=api&utm_source=10d03a1b,11.19155,75.82985,"India, Kerala, Kozhikode, Koyilandi"
UI/UX Designer,Brainpan Innovations,"Kozhikode, Kerala",Graphic Designer,0.0,,,False,0.0,https://www.adzuna.in/details/5015663484?utm_medium=api&utm_source=10d03a1b,11.16223,75.81366,"India, Kerala, Kozhikode"
"Associate Professor(CSE, IT, ECE) Assistant Professor(IT,CYS)",jk,"Coimbatore, Tamil Nadu",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/details/5658374643?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Coimbatore"
Business Development Executive,Smart Work Consultants,"Melur, Madurai",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5838169718?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Business Development Executive,Fourchain Technologies,"Madurai, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5235501949?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Business Development Manager,Smart Work Consultants,"Melur, Madurai",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5812267299?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Chemistry Faculty - (10th&12th CBSE Board),Extramarks,"Madurai, Tamil Nadu",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/land/ad/5829374335?se=TpmqX3Sc8RGlrvMe-VN8Yg&utm_medium=api&utm_source=10d03a1b&v=5018632F746E218D21FB74A830AA1ABBAB84C9C4,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Cook,GKF,"Madurai South, Madurai",Hospitality Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5830627061?utm_medium=api&utm_source=10d03a1b,9.91995,78.087,"India, Tamil Nadu, Madurai, Madurai South"
Customer Care Executive,,"Madurai, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/details/4686700585?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Digital Marketing Executive,Smart Work Consultants,"Melur, Madurai",Marketing Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5838170398?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Digital Marketing Executive,IdeaLaunch Tech Solution,"Madurai, Tamil Nadu",Marketing Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5447911634?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Electrical Engineer MEP,Smart Work Consultants,"Melur, Madurai",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5817452657?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Female HR Recruitment,,"Madurai, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/4686705152?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
"General Manager – 3PL, Warehousing & Logistics",Smart Work Consultants,"Melur, Madurai",Logistics Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5818315722?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
German Teacher,Eurocas,"Madurai, Tamil Nadu",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/land/ad/5841755308?se=TpmqX3Sc8RGlrvMe-VN8Yg&utm_medium=api&utm_source=10d03a1b&v=4EE80CA568651E9C0E44F7DD6BACF8866574DD26,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Hiring -Business Development Executive,Pixel Web Solutions,"Madurai, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5836259383?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Mechanical Engineer - MEP,Smart Work Consultants,"Melur, Madurai",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5817452654?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Nurse,,"Madurai, Tamil Nadu",Nurse,0.0,,"patient care, nursing, communication",False,0.0,https://www.adzuna.in/details/4686706103?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
PHP Web Developer,Blaze Web Services Private Limited,"Madurai, Tamil Nadu",Software Developer,0.0,,"git, python, javascript, testing",False,0.0,https://www.adzuna.in/details/2179590995?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Require a Technical Support Engineer in Madurai.,TestHiring,"Melur, Madurai",IT Support,0.0,,,False,0.0,https://www.adzuna.in/details/5829382873?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
SEO Analyst,RadicalStart Infolab Private Limted,"Madurai, Tamil Nadu",Marketing Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5051646080?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
SEO Specialist,Uplogic Technologies Pvt ltd,"Madurai, Tamil Nadu",Marketing Professional,0.0,,,False,0.0,https://www.adzuna.in/details/2115053039?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai"
Sales Executive,Smart Work Consultants,"Melur, Madurai",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5813466828?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Senior Specialist Engineering - Software,Aparajitha Corporate Services  Ltd,"Melur, Madurai",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5836846707?utm_medium=api&utm_source=10d03a1b,9.9357,78.1158,"India, Tamil Nadu, Madurai, Melur"
Site Engineer,Smart Work Consultants,"Melur, Madurai",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5791110303?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Structural Engineer,Smart Work Consultants,"Melur, Madurai",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5816686656?utm_medium=api&utm_source=10d03a1b,9.91051,78.1158,"India, Tamil Nadu, Madurai, Melur"
Area Sales Executive,Loom Solar Pvt. Ltd.,"Edappadi, Salem",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5812266913?utm_medium=api&utm_source=10d03a1b,11.2204,78.17115,"India, Tamil Nadu, Salem, Edappadi"
Business Development Executive,Unitos Aero Drone,"Salem, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5848120078?se=IpgZZHSc8RGlrvMe-VN8Yg&utm_medium=api&utm_source=10d03a1b&v=29545E33D629DA3281D83393EF7E0492F291EBAD,11.56305,77.99725,"India, Tamil Nadu, Salem"
Business Development Manager – TW Loans| Salem,CSB Bank,"Salem, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5725363928?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Customer Care Manager,Mahindra Finance,"Salem, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/details/5778438069?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Customer Service,Home First Finance Company,"Salem, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/details/5797506410?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Electronics Service Engineer,Vishwakarma Consultancy,"Salem, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5796417065?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
HR Apprentice (Talent Acquisition & HR Operations),Springreen,"Salem, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5794911151?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
HR Recruiter - Talent Acquisition,SR UNIVERSE TECH,"Salem, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5150834323?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
High School History Teacher,Salem Academy Charter School,"Salem, Tamil Nadu",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/details/5412326317?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
High School Math Teacher,Salem Academy Charter School,"Salem, Tamil Nadu",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/details/5412331800?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Human Resources Officer,Isha Life Private Limited,"Salem, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5802074646?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Medical Coder,Vee Healthtek Private Limited,"Salem, Tamil Nadu",Medical Coder,0.0,,,False,0.0,https://www.adzuna.in/details/5794934996?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
